target_success,upper_guardrail,lower_guardrail,adjustment_pct,adjustment_mode,min_remaining_years,n_complete,success_rate,median_funded,p10_funded,median_cr,p10_cr,median_fr,p10_fr,median_cv,median_min_wd,p10_min_wd,median_adj,score
0.800000,0.950000,0.600000,1.000000,success_rate,15,36,1.000000,1.000000,1.000000,2.568381,1.850764,1.000000,0.803456,0.418466,30000.000000,24103.668377,13.000000,2.030991
0.600000,0.950000,0.500000,0.500000,success_rate,10,36,1.000000,1.000000,1.000000,2.451847,1.697474,1.000000,1.000000,0.343352,30000.000000,30000.000000,15.500000,2.030923
0.700000,0.950000,0.600000,1.000000,amount,15,36,1.000000,1.000000,1.000000,2.510046,1.785951,1.000000,0.897071,0.381804,30000.000000,26912.136304,13.000000,2.030873
0.700000,0.950000,0.600000,1.000000,success_rate,15,36,1.000000,1.000000,1.000000,2.510046,1.785951,1.000000,0.897071,0.381804,30000.000000,26912.136304,13.000000,2.030873
0.750000,0.950000,0.600000,0.500000,amount,20,36,1.000000,1.000000,1.000000,2.460942,1.769471,1.000000,0.988379,0.349581,30000.000000,29651.365984,14.500000,2.030793
0.850000,0.990000,0.600000,0.750000,amount,20,36,1.000000,1.000000,1.000000,2.613156,1.882477,1.000000,1.000000,0.446001,30000.000000,30000.000000,8.000000,2.030420
0.900000,0.990000,0.700000,0.500000,success_rate,20,36,1.000000,1.000000,1.000000,2.658935,1.894655,1.000000,0.868954,0.472863,30000.000000,26068.617876,10.000000,2.030280
0.700000,0.990000,0.400000,0.500000,success_rate,15,36,1.000000,1.000000,1.000000,2.527253,1.747155,1.000000,1.000000,0.393399,30000.000000,30000.000000,7.000000,2.030144
0.800000,0.950000,0.500000,0.500000,success_rate,15,36,1.000000,1.000000,1.000000,2.484685,1.813217,1.000000,1.000000,0.366197,30000.000000,30000.000000,12.000000,2.029744
0.750000,0.990000,0.400000,0.500000,amount,20,36,1.000000,1.000000,1.000000,2.536917,1.789132,1.000000,1.000000,0.400056,30000.000000,30000.000000,7.000000,2.029463
0.700000,0.990000,0.600000,0.250000,success_rate,20,36,1.000000,1.000000,1.000000,2.546673,1.832628,1.000000,1.000000,0.406361,30000.000000,30000.000000,14.000000,2.029239
0.750000,0.950000,0.500000,1.000000,amount,10,36,1.000000,1.000000,1.000000,2.560428,1.810541,1.000000,0.849577,0.414962,30000.000000,25487.297855,11.000000,2.029188
0.750000,0.950000,0.500000,1.000000,success_rate,10,36,1.000000,1.000000,1.000000,2.560428,1.810541,1.000000,0.849577,0.414962,30000.000000,25487.297855,11.000000,2.029188
0.700000,0.950000,0.400000,0.500000,amount,10,36,1.000000,1.000000,1.000000,2.475073,1.782380,1.000000,1.000000,0.360609,30000.000000,30000.000000,12.500000,2.028806
0.850000,0.950000,0.600000,0.750000,success_rate,20,36,1.000000,1.000000,1.000000,2.530627,1.819240,1.000000,0.929771,0.396619,30000.000000,27893.128151,12.000000,2.028780
0.750000,0.950000,0.400000,0.250000,amount,20,36,1.000000,1.000000,1.000000,2.446473,1.721061,1.000000,1.000000,0.341473,30000.000000,30000.000000,17.000000,2.028771
0.700000,0.990000,0.600000,0.750000,success_rate,15,36,1.000000,1.000000,1.000000,2.558048,1.811670,1.000000,1.000000,0.413862,30000.000000,30000.000000,10.000000,2.028709
0.750000,0.990000,0.300000,0.500000,amount,20,36,1.000000,1.000000,1.000000,2.505433,1.762927,1.000000,1.000000,0.381003,30000.000000,30000.000000,5.000000,2.028145
0.900000,0.950000,0.600000,0.750000,amount,20,36,1.000000,1.000000,1.000000,2.544151,1.848368,1.000000,0.858984,0.405815,30000.000000,25769.515616,17.500000,2.027923
0.750000,0.990000,0.500000,0.500000,amount,20,36,1.000000,1.000000,1.000000,2.537806,1.814561,1.000000,1.000000,0.401865,30000.000000,30000.000000,8.000000,2.027878
0.900000,0.950000,0.500000,0.750000,amount,20,36,1.000000,1.000000,1.000000,2.544151,1.837086,1.000000,0.901795,0.405952,30000.000000,27053.848906,16.000000,2.027749
0.900000,0.950000,0.600000,1.000000,amount,20,36,1.000000,1.000000,1.000000,2.564842,1.850429,1.000000,0.708916,0.419133,30000.000000,21267.480575,16.000000,2.027337
0.900000,0.950000,0.600000,1.000000,success_rate,20,36,1.000000,1.000000,1.000000,2.564842,1.850429,1.000000,0.708916,0.419133,30000.000000,21267.480575,16.000000,2.027337
0.800000,0.950000,0.300000,0.500000,amount,15,36,1.000000,1.000000,1.000000,2.429600,1.743339,1.000000,1.000000,0.331251,30000.000000,30000.000000,11.500000,2.027196
0.750000,0.990000,0.200000,0.750000,amount,15,36,1.000000,1.000000,1.000000,2.535121,1.816146,1.000000,1.000000,0.400756,30000.000000,30000.000000,6.000000,2.027139
0.700000,0.990000,0.400000,0.750000,amount,20,36,1.000000,1.000000,1.000000,2.492231,1.708124,1.000000,1.000000,0.373306,30000.000000,30000.000000,6.000000,2.027048
0.600000,0.950000,0.500000,1.000000,amount,10,36,1.000000,1.000000,1.000000,2.499500,1.718527,1.000000,0.972898,0.378396,30000.000000,29186.933473,13.000000,2.026599
0.600000,0.950000,0.500000,1.000000,success_rate,10,36,1.000000,1.000000,1.000000,2.499500,1.718527,1.000000,0.972898,0.378396,30000.000000,29186.933473,13.000000,2.026599
0.750000,0.990000,0.200000,0.750000,amount,20,36,1.000000,1.000000,1.000000,2.494174,1.770554,1.000000,1.000000,0.375030,30000.000000,30000.000000,5.000000,2.026479
0.700000,0.990000,0.200000,0.750000,success_rate,20,36,1.000000,1.000000,1.000000,2.455696,1.685156,1.000000,1.000000,0.350021,30000.000000,30000.000000,5.000000,2.025923
0.850000,0.950000,0.200000,0.750000,amount,10,36,1.000000,1.000000,1.000000,2.548196,1.703632,1.000000,1.000000,0.409934,30000.000000,30000.000000,11.000000,2.025900
0.700000,0.950000,0.600000,0.750000,amount,20,36,1.000000,1.000000,1.000000,2.460634,1.726646,1.000000,0.927542,0.353410,30000.000000,27826.251517,11.500000,2.025828
0.700000,0.990000,0.200000,1.000000,success_rate,10,36,1.000000,1.000000,1.000000,2.652174,1.797187,1.000000,1.000000,0.472523,30000.000000,30000.000000,7.000000,2.025568
0.700000,0.990000,0.200000,1.000000,amount,10,36,1.000000,1.000000,1.000000,2.652174,1.797187,1.000000,1.000000,0.472523,30000.000000,30000.000000,7.000000,2.025568
0.600000,0.950000,0.300000,0.250000,amount,15,36,1.000000,1.000000,1.000000,2.420036,1.680767,1.000000,1.000000,0.326014,30000.000000,30000.000000,17.500000,2.025553
0.700000,0.950000,0.500000,0.750000,success_rate,15,36,1.000000,1.000000,1.000000,2.454249,1.693896,1.000000,1.000000,0.349452,30000.000000,30000.000000,10.000000,2.025428
0.750000,0.990000,0.300000,0.750000,amount,20,36,1.000000,1.000000,1.000000,2.507792,1.761460,1.000000,1.000000,0.384725,30000.000000,30000.000000,5.000000,2.025387
0.900000,0.950000,0.200000,0.750000,amount,15,36,1.000000,1.000000,1.000000,2.405826,1.681858,1.000000,1.000000,0.316438,30000.000000,30000.000000,11.000000,2.025179
0.900000,0.950000,0.300000,1.000000,success_rate,10,36,1.000000,1.000000,1.000000,2.584718,1.938173,1.000000,0.812632,0.433204,30000.000000,24378.970663,16.500000,2.024863
0.900000,0.950000,0.300000,1.000000,amount,10,36,1.000000,1.000000,1.000000,2.584718,1.938173,1.000000,0.812632,0.433204,30000.000000,24378.970663,16.500000,2.024863
0.850000,0.990000,0.200000,0.500000,success_rate,15,36,1.000000,1.000000,1.000000,2.569250,1.737095,1.000000,1.000000,0.423813,30000.000000,30000.000000,6.000000,2.024809
0.600000,0.950000,0.400000,0.100000,success_rate,20,36,1.000000,1.000000,1.000000,2.406224,1.734940,1.000000,1.000000,0.317053,30000.000000,30000.000000,20.000000,2.024774
0.750000,0.990000,0.400000,0.750000,amount,20,36,1.000000,1.000000,1.000000,2.507792,1.753590,1.000000,1.000000,0.385244,30000.000000,30000.000000,6.000000,2.024736
0.600000,0.990000,0.200000,0.250000,success_rate,20,36,1.000000,1.000000,1.000000,2.451516,1.628567,1.000000,1.000000,0.348378,30000.000000,30000.000000,5.000000,2.024488
0.600000,0.950000,0.300000,0.750000,amount,5,36,0.750000,1.000000,1.000000,2.459507,1.724452,1.000000,1.000000,0.353915,30000.000000,30000.000000,9.000000,2.024279
0.600000,0.990000,0.400000,0.500000,amount,20,36,1.000000,1.000000,1.000000,2.479748,1.725249,1.000000,1.000000,0.367375,30000.000000,30000.000000,9.000000,2.024249
0.850000,0.950000,0.300000,0.250000,success_rate,20,36,1.000000,1.000000,1.000000,2.423701,1.703831,1.000000,1.000000,0.329801,30000.000000,30000.000000,16.000000,2.024031
0.900000,0.950000,0.400000,0.750000,success_rate,15,36,1.000000,1.000000,1.000000,2.537890,1.888705,1.000000,0.951081,0.405196,30000.000000,28532.416360,16.000000,2.023718
0.850000,0.990000,0.200000,1.000000,amount,10,36,1.000000,1.000000,1.000000,2.619413,1.907253,1.000000,0.881650,0.454842,30000.000000,26449.491104,7.000000,2.023703
0.850000,0.990000,0.200000,1.000000,success_rate,10,36,1.000000,1.000000,1.000000,2.619413,1.907253,1.000000,0.881650,0.454842,30000.000000,26449.491104,7.000000,2.023703
0.850000,0.990000,0.300000,0.750000,success_rate,15,36,1.000000,1.000000,1.000000,2.534009,1.937008,1.000000,1.000000,0.402781,30000.000000,30000.000000,6.000000,2.023683
0.700000,0.990000,0.400000,0.750000,amount,15,36,1.000000,1.000000,1.000000,2.549289,1.775476,1.000000,1.000000,0.412467,30000.000000,30000.000000,7.000000,2.023540
0.800000,0.950000,0.200000,0.250000,success_rate,15,36,1.000000,1.000000,1.000000,2.448023,1.735634,1.000000,1.000000,0.347276,30000.000000,30000.000000,12.000000,2.022953
0.750000,0.950000,0.500000,0.750000,amount,15,36,1.000000,1.000000,1.000000,2.476965,1.813828,1.000000,1.000000,0.366592,30000.000000,30000.000000,11.000000,2.022947
0.850000,0.950000,0.400000,0.750000,amount,15,36,1.000000,1.000000,1.000000,2.512030,1.791274,1.000000,0.963221,0.389475,30000.000000,28896.641667,13.000000,2.022843
0.600000,0.950000,0.500000,0.250000,amount,15,36,1.000000,1.000000,1.000000,2.430619,1.738791,1.000000,1.000000,0.335542,30000.000000,30000.000000,25.000000,2.022832
0.900000,0.990000,0.300000,0.750000,amount,20,36,1.000000,1.000000,1.000000,2.515958,1.757147,1.000000,1.000000,0.392113,30000.000000,30000.000000,6.000000,2.022688
0.850000,0.950000,0.400000,0.250000,success_rate,20,36,1.000000,1.000000,1.000000,2.443918,1.727389,1.000000,1.000000,0.344892,30000.000000,30000.000000,16.000000,2.022474
0.750000,0.950000,0.500000,0.750000,success_rate,20,36,1.000000,1.000000,1.000000,2.471253,1.719584,1.000000,0.996782,0.363446,30000.000000,29903.464853,10.000000,2.022170
0.800000,0.950000,0.500000,0.750000,success_rate,15,36,1.000000,1.000000,1.000000,2.476828,1.811725,1.000000,0.996466,0.367296,30000.000000,29893.977736,11.000000,2.021964
0.750000,0.950000,0.200000,0.500000,success_rate,20,36,1.000000,1.000000,1.000000,2.354580,1.632945,1.000000,1.000000,0.282583,30000.000000,30000.000000,7.500000,2.021898
0.750000,0.950000,0.600000,0.250000,success_rate,15,36,1.000000,1.000000,1.000000,2.471120,1.788508,1.000000,1.000000,0.363679,30000.000000,30000.000000,23.000000,2.021773
0.750000,0.990000,0.300000,0.500000,success_rate,20,36,1.000000,1.000000,1.000000,2.455156,1.752775,1.000000,1.000000,0.353053,30000.000000,30000.000000,6.000000,2.021755
0.850000,0.990000,0.500000,0.750000,success_rate,20,36,1.000000,1.000000,1.000000,2.564820,1.856712,1.000000,1.000000,0.423559,30000.000000,30000.000000,7.000000,2.021644
0.900000,0.990000,0.200000,1.000000,success_rate,20,36,1.000000,1.000000,1.000000,2.466111,1.761041,1.000000,0.866820,0.360661,30000.000000,26004.606846,5.000000,2.021396
0.900000,0.990000,0.200000,1.000000,amount,20,36,1.000000,1.000000,1.000000,2.466111,1.761041,1.000000,0.866820,0.360661,30000.000000,26004.606846,5.000000,2.021396
0.600000,0.990000,0.500000,0.500000,amount,20,36,1.000000,1.000000,1.000000,2.474397,1.721129,1.000000,1.000000,0.366418,30000.000000,30000.000000,11.000000,2.021065
0.800000,0.950000,0.700000,0.500000,success_rate,20,36,1.000000,1.000000,1.000000,2.494752,1.799133,1.000000,0.918601,0.379874,30000.000000,27558.028659,16.000000,2.020906
0.600000,0.990000,0.500000,0.500000,success_rate,20,36,1.000000,1.000000,1.000000,2.460042,1.647481,1.000000,1.000000,0.357093,30000.000000,30000.000000,9.500000,2.020810
0.950000,0.990000,0.200000,1.000000,amount,20,36,1.000000,1.000000,1.000000,2.584990,1.842727,1.000000,1.000000,0.436579,30000.000000,30000.000000,7.500000,2.020714
0.950000,0.990000,0.200000,1.000000,success_rate,20,36,1.000000,1.000000,1.000000,2.584990,1.842727,1.000000,1.000000,0.436579,30000.000000,30000.000000,7.500000,2.020714
0.600000,0.990000,0.300000,0.250000,success_rate,20,36,1.000000,1.000000,1.000000,2.443761,1.715411,1.000000,1.000000,0.346373,30000.000000,30000.000000,7.500000,2.020534
0.700000,0.990000,0.500000,0.500000,success_rate,20,36,1.000000,1.000000,1.000000,2.462111,1.713145,1.000000,1.000000,0.358805,30000.000000,30000.000000,9.000000,2.020403
0.750000,0.990000,0.300000,0.500000,success_rate,15,36,1.000000,1.000000,1.000000,2.514987,1.797374,1.000000,1.000000,0.393466,30000.000000,30000.000000,7.000000,2.020206
0.800000,0.990000,0.400000,0.750000,success_rate,20,36,1.000000,1.000000,1.000000,2.519176,1.817360,1.000000,1.000000,0.396292,30000.000000,30000.000000,6.000000,2.020011
0.800000,0.950000,0.600000,0.500000,amount,20,36,1.000000,1.000000,1.000000,2.477725,1.753863,1.000000,0.963411,0.370312,30000.000000,28902.330659,15.000000,2.018959
0.700000,0.990000,0.500000,0.250000,success_rate,20,36,1.000000,1.000000,1.000000,2.516911,1.783894,1.000000,1.000000,0.395948,30000.000000,30000.000000,10.000000,2.018628
0.750000,0.990000,0.600000,1.000000,success_rate,15,36,1.000000,1.000000,1.000000,2.598209,1.851639,1.000000,0.938482,0.446483,30000.000000,28154.464432,10.000000,2.018181
0.750000,0.990000,0.600000,1.000000,amount,15,36,1.000000,1.000000,1.000000,2.598209,1.851639,1.000000,0.938482,0.446483,30000.000000,28154.464432,10.000000,2.018181
0.900000,0.950000,0.400000,1.000000,amount,15,36,1.000000,1.000000,1.000000,2.576346,1.890610,1.000000,0.746260,0.433397,30000.000000,22387.810812,17.000000,2.018055
0.900000,0.950000,0.400000,1.000000,success_rate,15,36,1.000000,1.000000,1.000000,2.576346,1.890610,1.000000,0.746260,0.433397,30000.000000,22387.810812,17.000000,2.018055
0.800000,0.950000,0.700000,1.000000,amount,20,36,1.000000,1.000000,1.000000,2.540020,1.853012,1.000000,0.819752,0.411008,30000.000000,24592.546068,16.500000,2.018036
0.800000,0.950000,0.700000,1.000000,success_rate,20,36,1.000000,1.000000,1.000000,2.540020,1.853012,1.000000,0.819752,0.411008,30000.000000,24592.546068,16.500000,2.018036
0.900000,0.990000,0.200000,0.750000,success_rate,15,36,1.000000,1.000000,1.000000,2.558171,1.748339,1.000000,1.000000,0.422381,30000.000000,30000.000000,6.000000,2.017910
0.750000,0.990000,0.300000,0.750000,success_rate,20,36,1.000000,1.000000,1.000000,2.482755,1.755698,1.000000,1.000000,0.374671,30000.000000,30000.000000,6.000000,2.017647
0.700000,0.990000,0.300000,1.000000,amount,20,36,1.000000,1.000000,1.000000,2.467498,1.730464,1.000000,1.000000,0.364692,30000.000000,30000.000000,5.000000,2.017559
0.700000,0.990000,0.300000,1.000000,success_rate,20,36,1.000000,1.000000,1.000000,2.467498,1.730464,1.000000,1.000000,0.364692,30000.000000,30000.000000,5.000000,2.017559
0.700000,0.950000,0.400000,0.500000,success_rate,15,36,1.000000,1.000000,1.000000,2.376491,1.691569,1.000000,1.000000,0.302175,30000.000000,30000.000000,10.000000,2.017433
0.850000,0.950000,0.400000,0.750000,success_rate,15,36,1.000000,1.000000,1.000000,2.488791,1.772787,1.000000,0.937542,0.378874,30000.000000,28126.261597,11.000000,2.017322
0.850000,0.990000,0.300000,0.500000,success_rate,20,36,1.000000,1.000000,1.000000,2.512686,1.764197,1.000000,1.000000,0.394529,30000.000000,30000.000000,6.000000,2.017022
0.800000,0.950000,0.400000,1.000000,amount,10,36,1.000000,1.000000,1.000000,2.556149,1.868522,1.000000,0.832857,0.422138,30000.000000,24985.705232,12.000000,2.016624
0.800000,0.950000,0.400000,1.000000,success_rate,10,36,1.000000,1.000000,1.000000,2.556149,1.868522,1.000000,0.832857,0.422138,30000.000000,24985.705232,12.000000,2.016624
0.850000,0.950000,0.200000,0.750000,success_rate,10,36,1.000000,1.000000,1.000000,2.452391,1.766547,1.000000,1.000000,0.355474,30000.000000,30000.000000,10.500000,2.016510
0.850000,0.990000,0.200000,0.750000,success_rate,15,36,1.000000,1.000000,1.000000,2.509696,1.762107,1.000000,1.000000,0.393053,30000.000000,30000.000000,5.000000,2.016475
0.850000,0.990000,0.600000,0.500000,success_rate,20,36,1.000000,1.000000,1.000000,2.545652,1.831305,1.000000,1.000000,0.415763,30000.000000,30000.000000,9.000000,2.016457
0.800000,0.950000,0.400000,0.500000,success_rate,15,36,1.000000,1.000000,1.000000,2.446405,1.759325,1.000000,1.000000,0.351567,30000.000000,30000.000000,11.500000,2.016367
0.800000,0.990000,0.400000,0.750000,amount,20,36,1.000000,1.000000,1.000000,2.508300,1.834391,1.000000,1.000000,0.392300,30000.000000,30000.000000,6.000000,2.016298
0.600000,0.990000,0.400000,0.250000,success_rate,20,36,1.000000,1.000000,1.000000,2.438908,1.729879,1.000000,1.000000,0.346593,30000.000000,30000.000000,9.000000,2.016254
0.600000,0.950000,0.200000,0.250000,amount,15,36,1.000000,1.000000,1.000000,2.391957,1.664532,1.000000,1.000000,0.314270,30000.000000,30000.000000,16.000000,2.016097
0.600000,0.950000,0.400000,0.250000,amount,15,36,1.000000,1.000000,1.000000,2.420122,1.714823,1.000000,1.000000,0.334068,30000.000000,30000.000000,21.000000,2.015880
0.700000,0.950000,0.500000,0.750000,amount,20,36,1.000000,1.000000,1.000000,2.433132,1.673710,1.000000,1.000000,0.343086,30000.000000,30000.000000,9.000000,2.015745
0.700000,0.990000,0.600000,1.000000,success_rate,20,36,1.000000,1.000000,1.000000,2.555978,1.792408,1.000000,0.991999,0.422950,30000.000000,29759.978650,9.000000,2.015453
0.700000,0.990000,0.600000,1.000000,amount,20,36,1.000000,1.000000,1.000000,2.555978,1.792408,1.000000,0.991999,0.422950,30000.000000,29759.978650,9.000000,2.015453
0.750000,0.950000,0.500000,0.500000,success_rate,20,36,1.000000,1.000000,1.000000,2.403038,1.716771,1.000000,1.000000,0.322916,30000.000000,30000.000000,11.000000,2.015048
0.700000,0.950000,0.600000,0.500000,success_rate,20,36,1.000000,1.000000,1.000000,2.412831,1.731576,1.000000,0.999701,0.330155,30000.000000,29991.044435,15.000000,2.014527
0.600000,0.950000,0.500000,0.250000,success_rate,10,36,1.000000,1.000000,1.000000,2.450867,1.801234,1.000000,1.000000,0.356188,30000.000000,30000.000000,20.000000,2.014382
0.900000,0.990000,0.300000,0.500000,success_rate,20,36,1.000000,1.000000,1.000000,2.565649,1.828964,1.000000,1.000000,0.429891,30000.000000,30000.000000,7.000000,2.014175
0.900000,0.950000,0.200000,0.750000,success_rate,10,36,1.000000,1.000000,1.000000,2.472939,1.707972,1.000000,1.000000,0.371064,30000.000000,30000.000000,15.000000,2.014130
0.750000,0.950000,0.300000,0.500000,success_rate,20,36,1.000000,1.000000,1.000000,2.369208,1.672127,1.000000,1.000000,0.299804,30000.000000,30000.000000,8.000000,2.014059
0.850000,0.950000,0.500000,0.750000,success_rate,15,36,1.000000,1.000000,1.000000,2.527019,1.863719,1.000000,0.954041,0.406070,30000.000000,28621.216090,12.000000,2.013946
0.700000,0.990000,0.300000,0.500000,success_rate,15,36,1.000000,1.000000,1.000000,2.494205,1.729287,1.000000,1.000000,0.386004,30000.000000,30000.000000,7.000000,2.012818
0.750000,0.950000,0.600000,0.750000,success_rate,20,36,1.000000,1.000000,1.000000,2.466918,1.729454,1.000000,0.973989,0.368152,30000.000000,29219.673994,11.500000,2.012817
0.600000,0.990000,0.300000,1.000000,amount,20,36,1.000000,1.000000,1.000000,2.462536,1.659991,1.000000,1.000000,0.365422,30000.000000,30000.000000,5.000000,2.012604
